case,element,region_group,time_s,anzahl_punkte,t_mean,t_flaechen_summe,kontaktflaeche_summe,q_summe,q_dot_avg_mean,t_flaechengewichtet
Case6,Element1,support,2948.0,3610,0.08002122302627744,0.00010323751130809049,0.001292434226442837,-0.017058930822383526,-14.315330086667863,0.07987834831040555
Case6,Element1,support,3817.0,3610,0.10971008541332374,0.00014155750529651367,0.001292434226442837,-0.022064787695505038,-18.500783040371626,0.10952782153264541
Case6,Element1,support,4943.0,3610,0.14836289888090873,0.0001914518987996966,0.001292434226442837,-0.02814221879726686,-23.582521032270368,0.14813279846869198
Case6,Element1,support,6401.0,3610,0.19707564060887242,0.00025433679537942576,0.001292434226442837,-0.03531406417279146,-29.580163672553844,0.19678896625899192
Case6,Element1,support,8289.0,3610,0.2560803741237038,0.00033051386508541904,0.001292434226442837,-0.043400328506767165,-36.34352514765045,0.2557297372068917
Case6,Element1,support,10734.0,3610,0.3244726208896199,0.00041881900846785604,0.001292434226442837,-0.05192272875296404,-43.472617365480446,0.3240544082622838
Case6,Element1,support,13900.0,3610,0.4003259006352192,0.0005167695622979931,0.001292434226442837,-0.06018539703500202,-50.38512338227668,0.39984205905804315
Case6,Element1,support,18000.0,3610,0.4814091426093137,0.0006214877677354546,0.001292434226442837,-0.06763565177914789,-56.618324636545005,0.48086607041193397
Case6,Element1,top_surface,10.0,29994,0.0003430149768653008,1.7217824991959436e-05,0.049172337894698534,0.0006215580694208693,0.012434156079473341,0.00035015266162107293
Case6,Element1,top_surface,13.0,29994,0.00041922846567426765,2.103719297696052e-05,0.049172337894698534,0.0008642748983753763,0.01729022282943417,0.0004278257629728975
Case6,Element1,top_surface,17.0,29994,0.0005190242981855461,2.603284657492596e-05,0.049172337894698534,0.001138855005186414,0.02278265958653853,0.0005294205581738807
Case6,Element1,top_surface,22.0,29994,0.0006433772215768225,3.225308295530919e-05,0.049172337894698534,0.0014261170738415437,0.028527427304839374,0.000655919249240873
Case6,Element1,top_surface,28.0,29994,0.0007926560998756062,3.971613013163819e-05,0.049172337894698534,0.0017136078302856488,0.03427518399439506,0.0008076925326733376
Case6,Element1,top_surface,36.0,29994,0.0009920337825235223,4.968059754876503e-05,0.049172337894698534,0.002032381370159885,0.04064619255328068,0.0010103362922290766
Case6,Element1,top_surface,47.0,29994,0.0012668541226483906,6.341392716786612e-05,0.049172337894698534,0.002399248637077776,0.04797531887643727,0.0012896260353466543
Case6,Element1,top_surface,61.0,29994,0.00161771093015332,8.094644346558605e-05,0.049172337894698534,0.002799879311723565,0.05597512798094925,0.0016461784599083138
Case6,Element1,top_surface,79.0,29994,0.002070582853938531,0.00010357303449689059,0.049172337894698534,0.003252996798429526,0.06501796557136975,0.0021063272346067813
Case6,Element1,top_surface,102.0,29994,0.002652008366021308,0.0001326069327621386,0.049172337894698534,0.0037749855832109555,0.07542859964729777,0.0026967790924668535
Case6,Element1,top_surface,133.0,29994,0.0034402941223983185,0.00017192520923777011,0.049172337894698534,0.004421209114228696,0.08830805377716953,0.0034963806196472522
Case6,Element1,top_surface,172.0,29994,0.004438866724816899,0.00022164623161807814,0.049172337894698534,0.005182781408611294,0.10347889810094582,0.004507539017012545
Case6,Element1,top_surface,222.0,29994,0.005730198718872232,0.0002858046978371273,0.049172337894698534,0.006110310251037695,0.12195751132402038,0.005812306472984296
Case6,Element1,top_surface,288.0,29994,0.00745490458165676,0.0003712894110091478,0.049172337894698534,0.0072856877223713675,0.14540600798614964,0.007550778077793571
Case6,Element1,top_surface,373.0,29994,0.009711678192799129,0.00048289387211648507,0.049172337894698534,0.008754053028156598,0.1747980700924224,0.00982043752222218
Case6,Element1,top_surface,483.0,29994,0.01269481128863212,0.0006301409889912519,0.049172337894698534,0.010614455936207712,0.21225637451305804,0.01281494872870769
Case6,Element1,top_surface,625.0,29994,0.016651870507569888,0.0008251842476970561,0.049172337894698534,0.012981234777574875,0.2603055598426855,0.01678147273501963
Case6,Element1,top_surface,810.0,29994,0.021941021226779274,0.0010856640506185903,0.049172337894698534,0.016033219343603043,0.32275387094390356,0.022078756005938047
Case6,Element1,top_surface,1048.0,29994,0.02902804625594769,0.0014344224699669394,0.049172337894698534,0.01987970071125396,0.4023595813098324,0.029171329478755375
Case6,Element1,top_surface,1358.0,29994,0.03862567996846175,0.0019065411046638458,0.049172337894698534,0.024724435219851005,0.5035708050978343,0.03877263490596402
Case6,Element1,top_surface,1758.0,29994,0.05157410065225009,0.002543324242820748,0.049172337894698534,0.030567442972271666,0.6267169448832782,0.051722662613016696
Case6,Element1,top_surface,2276.0,29994,0.06906448158459517,0.0034033672864184216,0.049172337894698534,0.037338296444355594,0.7703648474467083,0.06921304603630311
Case6,Element1,top_surface,2948.0,29994,0.09261452862585817,0.004561342648432767,0.049172337894698534,0.044686000854195475,0.9269851558394177,0.09276237095337588
Case6,Element1,top_surface,3817.0,29994,0.12377101667207316,0.006093382987183436,0.049172337894698534,0.052096475579327804,1.0853692732763067,0.12391891962168404
Case6,Element1,top_surface,4943.0,29994,0.16420764799423498,0.008081877665113492,0.049172337894698534,0.05886218858216696,1.2301589957945094,0.16435821462100608
Case6,Element1,top_surface,6401.0,29994,0.21504926585257983,0.01058221314846795,0.049172337894698534,0.06431636847654586,1.3469031976384254,0.215206630425617
Case6,Element1,top_surface,8289.0,29994,0.2764861795739747,0.013603776402277012,0.049172337894698534,0.06800137083543786,1.4257161837054975,0.27665506633850107
Case6,Element1,top_surface,10734.0,29994,0.34747045718923086,0.017094996224389012,0.049172337894698534,0.06987105778336868,1.4655936545964026,0.347654737527379
Case6,Element1,top_surface,13900.0,29994,0.42585660505834894,0.020950270544578303,0.049172337894698534,0.07030362406926693,1.4746569899922772,0.4260580529939992
Case6,Element1,top_surface,18000.0,29994,0.509233755555437,0.025050941083013752,0.049172337894698534,0.06993188709607569,1.4664906290746615,0.5094519023411046
Case6,Element2,bottom_surface,10.0,35483,0.029099887232963736,0.001718751785208521,0.05943440587583529,-0.0025863502652388056,-0.04359483118971714,0.028918464984729112
Case6,Element2,bottom_surface,13.0,35483,0.033548856088381075,0.001981435658306072,0.05943440587583529,-0.002599393540671255,-0.04379891902534346,0.033338192400635736
Case6,Element2,bottom_surface,17.0,35483,0.038461770938212035,0.0022714559460673047,0.05943440587583529,-0.002651393217846265,-0.04467323828526225,0.03821786240805729
Case6,Element2,bottom_surface,22.0,35483,0.04379360508370603,0.0025861651144336944,0.05943440587583529,-0.002741976165483152,-0.04621092142961832,0.043512929528335235
Case6,Element2,bottom_surface,28.0,35483,0.04940743207995433,0.002917490269765376,0.05943440587583529,-0.0028691437516440536,-0.04837831236477631,0.04908756513626668
Case6,Element2,bottom_surface,36.0,35483,0.055972128445031764,0.00330492500099428,0.05943440587583529,-0.003050057340836426,-0.05146881676796267,0.05560625957797265
Case6,Element2,bottom_surface,47.0,35483,0.06389350534776882,0.0037724569206613037,0.05943440587583529,-0.003299614056805401,-0.0557378247448572,0.06347261094091462
Case6,Element2,bottom_surface,61.0,35483,0.07286053138097283,0.004301784212072546,0.05943440587583529,-0.0036071920757326306,-0.0610028293789466,0.07237868619498652
Case6,Element2,bottom_surface,79.0,35483,0.0832699068176935,0.004916390377117225,0.05943440587583529,-0.00398390812049608,-0.06745200596844089,0.0827196016291991
Case6,Element2,bottom_surface,102.0,35483,0.09547455458012341,0.005637191005521125,0.05943440587583529,-0.0044402479120641235,-0.0752617170860174,0.09484726771388627
Case6,Element2,bottom_surface,133.0,35483,0.11073993651253639,0.0065390553866448015,0.05943440587583529,-0.005023024303740244,-0.08522807511742772,0.11002138055027545
Case6,Element2,bottom_surface,172.0,35483,0.12876779307228894,0.007604537851078174,0.05943440587583529,-0.005722216926498186,-0.09717413416829287,0.12794841201853438
Case6,Element2,bottom_surface,222.0,35483,0.15056508201591592,0.008893410589634113,0.05943440587583529,-0.006583688619567211,-0.1118796320782599,0.14963404544185033
Case6,Element2,bottom_surface,288.0,35483,0.17764412675860333,0.010495519869009231,0.05943440587583529,-0.0076862533630210166,-0.1306936050951209,0.17658996862752316
Case6,Element2,bottom_surface,373.0,35483,0.21029529079424805,0.012428568527117932,0.05943440587583529,-0.009078482829207795,-0.1544693600741554,0.2091140366252254
Case6,Element2,bottom_surface,483.0,35483,0.24950323475951294,0.014751436191469257,0.05943440587583529,-0.010864717203260252,-0.18504978058223823,0.24819691513845626
Case6,Element2,bottom_surface,625.0,35483,0.29594563450873185,0.017504869177299057,0.05943440587583529,-0.013169387766780536,-0.22467401622576372,0.29452417197319286
Case6,Element2,bottom_surface,810.0,35483,0.3518919650455237,0.020823672985485698,0.05943440587583529,-0.016176693797665648,-0.27660363560186335,0.35036394624669986
Case6,Element2,bottom_surface,1048.0,35483,0.41571342505656683,0.02461234113798667,0.05943440587583529,-0.02002548479007917,-0.3435060853188356,0.4141093155604926
Case6,Element2,bottom_surface,1358.0,35483,0.4896555907223373,0.029004201635466718,0.05943440587583529,-0.024930081584461642,-0.4292420815674389,0.48800355968998055
Case6,Element2,bottom_surface,1758.0,35483,0.5723388987749414,0.03391768998733607,0.05943440587583529,-0.03090705604425626,-0.5342847667357766,0.5706743339572314
Case6,Element2,bottom_surface,2276.0,35483,0.6638826825190877,0.03935972384244963,0.05943440587583529,-0.03788562656730863,-0.657428918575218,0.6622380296805898
Case6,Element2,bottom_surface,2948.0,35483,0.7626115654889776,0.045230369745638314,0.05943440587583529,-0.04549917379824516,-0.7921718843060357,0.7610132393706316
Case6,Element2,bottom_surface,3817.0,35483,0.8665857035116815,0.05141364179376354,0.05943440587583529,-0.053202078624291764,-0.9287358059472924,0.8650484687467396
Case6,Element2,bottom_surface,4943.0,35483,0.9721616485590244,0.05769225978528325,0.05943440587583529,-0.06024760038116371,-1.0537705826361878,0.9706879194823355
Case6,Element2,bottom_surface,6401.0,35483,1.0752848486306366,0.06382462183653796,0.05943440587583529,-0.06593337708259711,-1.1547296510009017,1.0738665743521403
Case6,Element2,bottom_surface,8289.0,35483,1.1723601954361915,0.06959668559130326,0.05943440587583529,-0.06977887627148947,-1.223042872845534,1.1709831126552865
Case6,Element2,bottom_surface,10734.0,35483,1.2620222508342058,0.07492721434949393,0.05943440587583529,-0.07173444198136705,-1.2578124771130175,1.2606707048779917
Case6,Element2,bottom_surface,13900.0,35483,1.3456119213162474,0.0798960581673453,0.05943440587583529,-0.07219302730280043,-1.2660061280702464,1.3442728498751473
Case6,Element2,bottom_surface,18000.0,35483,1.4265672372101144,0.0847078543020402,0.05943440587583529,-0.07181307157002607,-1.2593077621346478,1.425232625005183
Case6,Element2,lateral,10.0,44472,7.56722654886909e-05,4.985213333982234e-06,0.07112361300711446,6.679953908465792e-05,0.001266929484170864,7.009223973877094e-05
Case6,Element2,lateral,13.0,44472,0.0001222963124221939,8.103606801434105e-06,0.07112361300711446,8.087335899162206e-05,0.0015263279707084724,0.0001139369396296488
Case6,Element2,lateral,17.0,44472,0.0002056485171340465,1.371333158657839e-05,0.07112361300711446,9.27892303545445e-05,0.0017473400780835349,0.00019280982794288938
Case6,Element2,lateral,22.0,44472,0.00033149070164712293,2.220481909616282e-05,0.07112361300711446,0.00010138536051972747,0.0019097342261783002,0.000312200381242467
Case6,Element2,lateral,28.0,44472,0.0005064950418123807,3.402871640890678e-05,0.07112361300711446,0.00010531920065242556,0.0019892995252534067,0.00047844471013449365
Case6,Element2,lateral,36.0,44472,0.0007705925608729244,5.188347327130943e-05,0.07112361300711446,0.0001030110278522226,0.001958665122129082,0.0007294830939777982
Case6,Element2,lateral,47.0,44472,0.0011722202268716953,7.904579469526383e-05,0.07112361300711446,9.086751315289004e-05,0.0017536305643350608,0.0011113860974323242
Case6,Element2,lateral,61.0,44472,0.0017215911292040905,0.00011621108243469763,0.07112361300711446,6.64755643643575e-05,0.0013293238435713724,0.001633931088723981
Case6,Element2,lateral,79.0,44472,0.0024628177772642794,0.00016637789079331538,0.07112361300711446,2.5919614833106594e-05,0.0006136576644244799,0.0023392778257295883
Case6,Element2,lateral,102.0,44472,0.003437901261585567,0.00023242885266186564,0.07112361300711446,-3.646189716019109e-05,-0.0004988929126673946,0.0032679562079982617
Case6,Element2,lateral,133.0,44472,0.0047763033759501755,0.0003232572777961634,0.07112361300711446,-0.0001383962420200538,-0.0023320604322236626,0.0045450064209171725
Case6,Element2,lateral,172.0,44472,0.006491507881597311,0.00044005423696012356,0.07112361300711446,-0.00030096939900458436,-0.005265200059804814,0.006187174952938698
Case6,Element2,lateral,222.0,44472,0.008770883571267544,0.0005961584155027914,0.07112361300711446,-0.0005841241297776986,-0.010359144895024729,0.008382004095365037
Case6,Element2,lateral,288.0,44472,0.012009183527606609,0.0008198009728891942,0.07112361300711446,-0.0011248759750429806,-0.020018175030418275,0.011526424744580818
Case6,Element2,lateral,373.0,44472,0.016711556497411864,0.0011477373200870144,0.07112361300711446,-0.0021465989751583052,-0.03812671542038996,0.01613721901293466
Case6,Element2,lateral,483.0,44472,0.02385497722014604,0.0016505370312651048,0.07112361300711446,-0.0040450362676832455,-0.0715517351275522,0.023206597098772277
Case6,Element2,lateral,625.0,44472,0.03487477643932688,0.002431853630501775,0.07112361300711446,-0.007399337582720087,-0.13031042896932554,0.03419193046700984
Case6,Element2,lateral,810.0,44472,0.05136975896374775,0.0036063722944879926,0.07112361300711446,-0.01279274957908312,-0.22449778100663434,0.050705695928681925
Case6,Element2,lateral,1048.0,44472,0.07630388462543676,0.005388480275033895,0.07112361300711446,-0.0214129967023317,-0.37454621820547834,0.07576218427619653
Case6,Element2,lateral,1358.0,44472,0.11218145700166067,0.00795761363196623,0.07112361300711446,-0.03408624989636715,-0.5946711108889812,0.11188427155929541
Case6,Element2,lateral,1758.0,44472,0.16106992736002665,0.011462362882333599,0.07112361300711446,-0.051398971933107364,-0.8948327459335669,0.1611611446283954
Case6,Element2,lateral,2276.0,44472,0.2238406412141279,0.015964382309649583,0.07112361300711446,-0.07329269340342635,-1.2738916660693058,0.22445966444439025
Case6,Element2,lateral,2948.0,44472,0.2992246095272036,0.021371202184124062,0.07112361300711446,-0.09871671832990568,-1.7135752706841403,0.3004797040047208
Case6,Element2,lateral,3817.0,44472,0.3840157552325791,0.02745099630717606,0.07112361300711446,-0.12587626154638393,-2.1828746583107184,0.3859617804347221
Case6,Element2,lateral,4943.0,44472,0.4736344537339855,0.03387344288191562,0.07112361300711446,-0.15245173800407774,-2.641781313839301,0.4762615599762525
Case6,Element2,lateral,6401.0,44472,0.5634346049183362,0.0403039422294879,0.07112361300711446,-0.1762652916285183,-3.052791422328021,0.5666745617303822
Case6,Element2,lateral,8289.0,44472,0.6498543377103594,0.04648616669479477,0.07112361300711446,-0.19568337995105348,-3.387786065942083,0.653596811654447
Case6,Element2,lateral,10734.0,44472,0.7316049394864921,0.052327303441912644,0.07112361300711446,-0.21007024097901794,-3.635851834929467,0.7357233586639976
Case6,Element2,lateral,13900.0,44472,0.8097458866962699,0.05790349177982319,0.07112361300711446,-0.21987806461422021,-3.804862637436605,0.814124723585557
Case6,Element2,lateral,18000.0,44472,0.8869960232403387,0.06341053758604047,0.07112361300711446,-0.2264730091674181,-3.9184702720995688,0.8915539425661284
Case6,Element2,support,10.0,3216,5.501094592712152e-11,6.403288225615603e-14,0.0012946627232060372,-1.3525579815724628e-10,-1.5574929682879036e-07,4.945912252543137e-11
Case6,Element2,support,13.0,3216,1.2311854069119434e-10,1.4336961322595934e-13,0.0012946627232060372,-3.029972057501751e-10,-3.485085586990803e-07,1.1073896749797978e-10
Case6,Element2,support,17.0,3216,5.319659716740261e-10,6.228841481308343e-13,0.0012946627232060372,-1.295291262616054e-09,-1.4664978275146529e-06,4.811169248685523e-10
Case6,Element2,support,22.0,3216,2.539177377437071e-09,3.0009252941588693e-12,0.0012946627232060372,-5.89916578215585e-09,-6.551865173299396e-06,2.3179205212053453e-09
Case6,Element2,support,28.0,3216,1.1095084267469671e-08,1.3244097165242502e-11,0.0012946627232060372,-2.394668803145592e-08,-2.615131140114108e-05,1.0229766353699819e-08
Case6,Element2,support,36.0,3216,5.387330389291954e-08,6.506680565996337e-11,0.0012946627232060372,-1.0348665106583358e-07,-0.00011111281815003852,5.025772696910222e-08
Case6,Element2,support,47.0,3216,2.7883676690156614e-07,3.40862292500312e-10,0.0012946627232060372,-4.5748005255626424e-07,-0.00048358961726269905,2.632826962502001e-07
Case6,Element2,support,61.0,3216,1.2151093026417012e-06,1.4998353302789852e-09,0.0012946627232060372,-1.6974568230272167e-06,-0.001773172388556865,1.1584757198885506e-06
Case6,Element2,support,79.0,3216,4.713037288099648e-06,5.865025712724511e-09,0.0012946627232060372,-5.571102621110612e-06,-0.005762786884256906,4.530157242961826e-06
Case6,Element2,support,102.0,3216,1.6282398901926977e-05,2.0399821806598106e-08,0.0012946627232060372,-1.6292573653405874e-05,-0.01671290861608017,1.575686195403929e-05
Case6,Element2,support,133.0,3216,5.4356008602363145e-05,6.851227645579816e-08,0.0012946627232060372,-4.5673532290640345e-05,-0.04647989530777447,5.291901529854651e-05
Case6,Element2,support,172.0,3216,0.00015757252800371462,1.9953008191742532e-07,0.0012946627232060372,-0.00011342475066452836,-0.11463309811670405,0.00015411742250778576
Case6,Element2,support,222.0,3216,0.00041940184857011903,5.330713928571488e-07,0.0012946627232060372,-0.0002622008618875768,-0.2633159472927553,0.0004117453783925112
Case6,Element2,support,288.0,3216,0.0010629586436790668,1.3552540406045222e-06,0.0012946627232060372,-0.000583512261539637,-0.5825236646033275,0.0010468008511502053
Case6,Element2,support,373.0,3216,0.0024898279705308575,3.1821655858839697e-06,0.0012946627232060372,-0.0012214185138432004,-1.2131408714712943,0.002457910874272966
Case6,Element2,support,483.0,3216,0.005438252284165507,6.9634871073492455e-06,0.0012946627232060372,-0.0024201565192034226,-2.3935714936977144,0.005378610955991086
Case6,Element2,support,625.0,3216,0.011057754179760486,1.4179386803244722e-05,0.0012946627232060372,-0.004525875501176202,-4.461024538524609,0.010952185885240912
Case6,Element2,support,810.0,3216,0.02052181012677946,2.6341065373033498e-05,0.0012946627232060372,-0.007882213545587496,-7.750508373368198,0.02034589001512596
Case6,Element2,support,1048.0,3216,0.0364939018497491,4.688243757086817e-05,0.0012946627232060372,-0.013170274762176542,-12.923880906720104,0.036212085766068
Case6,Element2,support,1358.0,3216,0.06099697979400807,7.841266486964317e-05,0.0012946627232060372,-0.020853834550482772,-20.43248943270888,0.060566094523418434
Case6,Element2,support,1758.0,3216,0.09607609220861606,0.00012357463100244132,0.0012946627232060372,-0.031234651924788474,-30.568378992874763,0.09544928481174414
Case6,Element2,support,2276.0,3216,0.14273199092156078,0.0001836668939172662,0.0012946627232060372,-0.04424969960236654,-43.2693773590664,0.14186466531023834
Case6,Element2,support,2948.0,3216,0.20039750692112954,0.0002579710520647184,0.0012946627232060372,-0.05926725985684068,-57.91935323467871,0.19925734126791875
Case6,Element2,support,3817.0,3216,0.26683104705543026,0.0003436086799674639,0.0012946627232060372,-0.0752577061675123,-73.51548993504963,0.26540401125983515
Case6,Element2,support,4943.0,3216,0.3387220695797623,0.00043632316479883773,0.0012946627232060372,-0.09091041691069568,-88.7812592971356,0.3370168592777192
Case6,Element2,support,6401.0,3216,0.4126105375831461,0.0005316613810223284,0.0012946627232060372,-0.10500850555967467,-102.53149305073643,0.4106562825148384
Case6,Element2,support,8289.0,3216,0.48587200011571097,0.0006262452458415502,0.0012946627232060372,-0.11663046996706185,-113.86838574611797,0.48371304326330505
Case6,Element2,support,10734.0,3216,0.5576167275169058,0.0007189306617931268,0.0012946627232060372,-0.12539739572023292,-122.42240932376971,0.5553034384220188
Case6,Element2,support,13900.0,3216,0.6286650270001132,0.0008107742411633827,0.0012946627232060372,-0.1315351554337321,-128.41319611825494,0.6262435973715397
Case6,Element2,support,18000.0,3216,0.7009134250083281,0.0009042141751473636,0.0012946627232060372,-0.13579954105039854,-132.57701398285843,0.6984167837228011
Case6,Element2,top_surface,10.0,32518,0.00017252952618705694,1.0647403810343035e-05,0.060908021356895506,-2.5200775770990713e-05,-0.0003745902379759503,0.00017481119191105725
Case6,Element2,top_surface,13.0,32518,0.00032562871235314886,2.0115538196540593e-05,0.060908021356895506,-5.255946626393184e-05,-0.000804644771422054,0.000330260904038763
Case6,Element2,top_surface,17.0,32518,0.0007019507190474404,4.345757503517309e-05,0.060908021356895506,-0.00012195534846463583,-0.0019044675319237255,0.0007134951040443408
Case6,Element2,top_surface,22.0,32518,0.0014089029512562893,8.741139632943557e-05,0.060908021356895506,-0.0002540434841254099,-0.004001677702788656,0.0014351376777984855
Case6,Element2,top_surface,28.0,32518,0.0025718016233730154,0.00015985044553728638,0.060908021356895506,-0.0004740057730522407,-0.007495430954291361,0.002624456384827044
Case6,Element2,top_surface,36.0,32518,0.004587173530615357,0.000285582224536127,0.060908021356895506,-0.0008610357348629707,-0.01364328870557764,0.004688745721400712
Case6,Element2,top_surface,47.0,32518,0.008007688655308844,0.0004991865518339147,0.060908021356895506,-0.001530093914354457,-0.024275023232308172,0.008195744020461452
Case6,Element2,top_surface,61.0,32518,0.013063089364714562,0.0008149954760983804,0.060908021356895506,-0.002538416609081686,-0.04031253110073438,0.013380757705505621
Case6,Element2,top_surface,79.0,32518,0.020254478194339252,0.0012641392519741107,0.060908021356895506,-0.004002987430793325,-0.06364241988084511,0.02075488948437159
Case6,Element2,top_surface,102.0,32518,0.03002787258253491,0.0018741292752927309,0.060908021356895506,-0.006039102482088323,-0.0961440757082723,0.030769826921664686
Case6,Element2,top_surface,133.0,32518,0.043612483512887996,0.002721096291944409,0.060908021356895506,-0.00894654557046496,-0.14267520307915676,0.04467549973426199
Case6,Element2,top_surface,172.0,32518,0.06078047982565385,0.0037901741785886316,0.060908021356895506,-0.012735522447820306,-0.20348385451581488,0.06222783295454301
Case6,Element2,top_surface,222.0,32518,0.08243855216352124,0.0051371099071797,0.060908021356895506,-0.017690457279892605,-0.2832361285858781,0.08434209144766643
Case6,Element2,top_surface,288.0,32518,0.1100496435851138,0.006851947841516704,0.060908021356895506,-0.024283513724042725,-0.38967896516157474,0.11249664147464516
Case6,Element2,top_surface,373.0,32518,0.14382678535192472,0.00894682751272987,0.060908021356895506,-0.0327515303603162,-0.526822956169547,0.1468907922702858
Case6,Element2,top_surface,483.0,32518,0.18466493462450304,0.011475886423351562,0.060908021356895506,-0.04356129732464238,-0.7024702923225066,0.1884133841108985
Case6,Element2,top_surface,625.0,32518,0.23309627598760302,0.01447030920189817,0.060908021356895506,-0.05715606295051548,-0.9241317287913471,0.23757641242535554
Case6,Element2,top_surface,810.0,32518,0.29131393106610454,0.0180645277213885,0.060908021356895506,-0.0743416743617374,-1.2051486656766004,0.29658700642297886
Case6,Element2,top_surface,1048.0,32518,0.3572324704301142,0.022125383197725616,0.060908021356895506,-0.09517881367911754,-1.547195722060326,0.36325893872139
Case6,Element2,top_surface,1358.0,32518,0.4328679459022379,0.026775558413077157,0.060908021356895506,-0.12048196813804246,-1.9638780468060992,0.43960643962120516
Case6,Element2,top_surface,1758.0,32518,0.5163901631491403,0.03189948846025507,0.060908021356895506,-0.14997772019528366,-2.4511063648312583,0.523732141507888
Case6,Element2,top_surface,2276.0,32518,0.6077424952461978,0.03749308788776312,0.060908021356895506,-0.18351638929961067,-3.0064655012223422,0.6155689686267974
Case6,Element2,top_surface,2948.0,32518,0.7052340235147698,0.043453269956365115,0.060908021356895506,-0.21999871985399683,-3.6116504190424052,0.7134244224048446
Case6,Element2,top_surface,3817.0,32518,0.8071846517229988,0.04967969701085616,0.060908021356895506,-0.2578652145353579,-4.240455987275525,0.8156511392769424
Case6,Element2,top_surface,4943.0,32518,0.9102817269998537,0.05597224960679308,0.060908021356895506,-0.294677387188375,-4.8520842947134435,0.9189635184308341
Case6,Element2,top_surface,6401.0,32518,1.0108123693750029,0.062105943178857585,0.060908021356895506,-0.32781109406267755,-5.402720164826239,1.019667718557836
Case6,Element2,top_surface,8289.0,32518,1.1054518429301305,0.06787855996224619,0.060908021356895506,-0.35498521153341184,-5.854373394138475,1.114443688204978
Case6,Element2,top_surface,10734.0,32518,1.1930103786380362,0.07321767229824518,0.060908021356895506,-0.3751437423548438,-6.189482196534489,1.202102295676628
Case6,Element2,top_surface,13900.0,32518,1.274904862464545,0.07820983676965322,0.060908021356895506,-0.3887717383850881,-6.4161079965472565,1.2840646441521442
Case6,Element2,top_surface,18000.0,32518,1.3545395749323803,0.08306298905887323,0.060908021356895506,-0.3977001029950896,-6.564671260368909,1.3637446629920695
Case6,Element3,bottom_surface,10.0,571,0.010571560026789302,8.182361463980421e-06,0.0007629576253401433,-3.403791821528514e-05,-0.04816158129254328,0.01072452937387256
Case6,Element3,bottom_surface,13.0,571,0.01332065941166301,1.0308959264149309e-05,0.0007629576253401433,-4.089110348283034e-05,-0.05631503981890906,0.013511837252499244
Case6,Element3,bottom_surface,17.0,571,0.0168761707109377,1.3047341693445889e-05,0.0007629576253401433,-4.7333057577783655e-05,-0.0636642657277258,0.017101004380982623
Case6,Element3,bottom_surface,22.0,571,0.021164210179963176,1.634377341745142e-05,0.0007629576253401433,-5.199739005643633e-05,-0.06841493349964677,0.021421600459350553
Case6,Element3,bottom_surface,28.0,571,0.026095008393668014,2.0130111826144182e-05,0.0007629576253401433,-5.344501288540938e-05,-0.06869988580795718,0.026384311733131622
Case6,Element3,bottom_surface,36.0,571,0.03232130876119252,2.4907697959404296e-05,0.0007629576253401433,-4.972653994580072e-05,-0.06174941828268845,0.032646240278809587
Case6,Element3,bottom_surface,47.0,571,0.04029799668619677,3.1025303228433474e-05,0.0007629576253401433,-3.7279426017370774e-05,-0.042756076580627016,0.04066451687222041
Case6,Element3,bottom_surface,61.0,571,0.04961750567052958,3.817049724676691e-05,0.0007629576253401433,-1.3873139236495615e-05,-0.008965937949163163,0.05002964251094504
Case6,Element3,bottom_surface,79.0,571,0.06040524249663581,4.643971549106953e-05,0.0007629576253401433,2.3652658248155398e-05,0.04376421342468671,0.06086801409234974
Case6,Element3,bottom_surface,102.0,571,0.07253080837097287,5.573319628922246e-05,0.0007629576253401433,7.833463515562925e-05,0.11933008860774119,0.07304887511200295
Case6,Element3,bottom_surface,133.0,571,0.08640838513411812,6.636832458365913e-05,0.0007629576253401433,0.0001579420321086444,0.22799744036495437,0.08698821845324722
Case6,Element3,bottom_surface,172.0,571,0.10079214499946727,7.739016935564477e-05,0.0007629576253401433,0.00026141407604255687,0.3679465430694528,0.10143442674308752
Case6,Element3,bottom_surface,222.0,571,0.1154481673241684,8.861914080919896e-05,0.0007629576253401433,0.00039349950810436203,0.5452938254137689,0.11615211365072943
Case6,Element3,bottom_surface,288.0,571,0.1301866372555311,9.99092031801623e-05,0.0007629576253401433,0.0005607327310659647,0.7684970112499535,0.13094987173844758
Case6,Element3,bottom_surface,373.0,571,0.14419897900073805,0.00011064030242144016,0.0007629576253401433,0.0007595638882780083,1.0326352497913462,0.14501500312302965
Case6,Element3,bottom_surface,483.0,571,0.15733693572236435,0.0001206983027684808,0.0007629576253401433,0.0009876768017302736,1.3346004218887515,0.15819791133835362
Case6,Element3,bottom_surface,625.0,571,0.16967874464486535,0.0001301426921823957,0.0007629576253401433,0.001238015733831581,1.665148181137975,0.17057656658765977
Case6,Element3,bottom_surface,810.0,571,0.18222007301457574,0.00013973572558320988,0.0007629576253401433,0.0015151260656905679,2.0304793661998333,0.18315004784297506
Case6,Element3,bottom_surface,1048.0,571,0.194419115935504,0.0001490618257948042,0.0007629576253401433,0.0017881194077808337,2.3899431247850367,0.19537366276187249
Case6,Element3,bottom_surface,1358.0,571,0.20751212134934413,0.0001590673148271516,0.0007629576253401433,0.002059039684911748,2.7465002407203762,0.2084877449861464
